date,amount,mcc
2013-01-12,16.27,7542
2013-01-12,5.92,5912
2013-01-13,6.83,9402
2013-01-13,5.89,5912
2013-01-13,11.3,5310
2013-01-15,2.38,5942
2013-01-15,87.43,5651
2013-01-15,80.3,5651
2013-01-16,17.44,9402
2013-01-18,166.8,5541
2013-01-18,163.42,5541
2013-01-18,46.67,5411
2013-01-18,100.0,4829
2013-01-18,50.63,5814
2013-01-19,-59.0,5541
2013-01-19,47.14,5541
2013-01-19,59.0,5541
2013-01-19,278.71,4814
2013-01-19,4.26,5411
2013-01-20,74.54,5912
2013-01-20,5.71,5912
2013-01-21,16.47,4121
2013-01-23,133.13,5411
2013-01-23,121.66,5311
2013-01-24,175.27,5411
2013-01-25,206.9,5912
2013-01-25,17.44,5411
2013-01-25,100.0,4829
2013-01-25,6.74,5411
2013-01-26,93.68,7538
2013-01-26,5.36,5411
2013-01-27,135.33,5300
2013-01-27,120.0,4829
2013-01-28,20.67,5541
2013-01-29,149.18,5411
2013-01-29,145.05,5912
2013-01-30,34.39,5300
2013-01-30,188.94,5912
2013-02-01,121.46,5211
2013-02-01,193.18,5411
2013-02-01,92.26,4900
2013-02-01,9.71,5411
2013-02-01,73.05,7538
2013-02-01,5.53,5942
2013-02-02,5.84,5912
2013-02-03,105.21,4900
2013-02-03,15.73,5814
2013-02-03,5.62,5912
2013-02-03,19.23,7542
2013-02-04,120.0,4829
2013-02-05,2.77,5942
2013-02-06,29.47,5094
2013-02-06,2.35,5815
2013-02-07,5.27,5942
2013-02-08,63.08,5411
2013-02-08,81.14,7538
2013-02-08,4.15,5912
2013-02-09,57.4,5541
2013-02-09,-75.0,5541
2013-02-09,75.0,5541
2013-02-09,100.0,4829
2013-02-10,92.81,5310
2013-02-10,7.26,5411
2013-02-10,5.4,5942
2013-02-11,46.4,5499
2013-02-11,52.0,5499
2013-02-11,-52.0,5499
2013-02-11,122.49,5719
2013-02-11,56.98,4900
2013-02-11,12.54,5815
2013-02-12,259.93,4814
2013-02-12,5.63,5411
2013-02-12,7.1,5211
2013-02-13,123.82,5300
2013-02-13,18.32,5814
2013-02-13,60.0,4829
2013-02-14,120.0,4829
2013-02-14,4.05,5912
2013-02-15,258.3,8021
2013-02-16,17.75,9402
2013-02-16,118.56,5541
2013-02-16,72.99,7538
2013-02-16,6.86,5942
2013-02-17,63.18,5541
2013-02-17,60.0,5541
2013-02-17,-60.0,5541
2013-02-17,82.24,7230
2013-02-17,5.25,5942
2013-02-17,10.44,5815
2013-02-17,77.81,5814
2013-02-18,49.49,5541
2013-02-20,167.65,5411
2013-02-21,155.59,5411
2013-02-21,70.56,4900
2013-02-21,93.42,7538
2013-02-22,100.0,4829
2013-02-22,4.09,5411
2013-02-23,88.4,5970
2013-02-24,47.41,5541
2013-02-24,86.0,5541
2013-02-24,-86.0,5541
2013-02-24,120.0,4829
2013-02-24,6.61,4900
2013-02-25,8.81,5541
2013-02-25,80.94,7538
2013-02-25,6.07,5411
2013-02-26,4.93,5942
2013-02-26,11.19,5411
2013-02-27,229.2,5719
2013-02-28,7.61,5541
2013-02-28,5.05,5942
2013-03-01,22.14,5311
2013-03-01,36.44,5311
2013-03-02,8.92,5411
2013-03-02,101.36,4900
2013-03-02,91.58,7538
2013-03-03,5.09,5411
2013-03-03,30.19,7832
2013-03-04,81.22,7538
2013-03-04,5.59,5411
2013-03-05,112.54,6300
2013-03-05,5.3,5912
2013-03-06,12.99,5300
2013-03-07,70.05,5300
2013-03-07,6.47,5912
2013-03-07,54.51,5812
2013-03-08,100.0,4829
2013-03-09,-62.0,5541
2013-03-09,62.0,5541
2013-03-09,29.51,5541
2013-03-09,109.15,5211
2013-03-09,31.31,4121
2013-03-10,4.39,5942
2013-03-11,3.55,5942
2013-03-12,18.34,9402
2013-03-12,892.79,3001
2013-03-12,9.54,4900
2013-03-12,100.0,4829
2013-03-13,81.85,4814
2013-03-13,103.73,5211
2013-03-13,149.89,5311
2013-03-13,15.49,5411
2013-03-14,8.54,5921
2013-03-14,5.23,5942
2013-03-14,39.91,7832
2013-03-15,9.54,5541
2013-03-15,114.11,7538
2013-03-15,5.14,5912
2013-03-16,12.95,5912
2013-03-17,219.12,4814
2013-03-17,100.38,7538
2013-03-17,4.31,5411
2013-03-18,97.07,5719
2013-03-18,20.72,5300
2013-03-18,120.0,4829
2013-03-19,-97.0,5499
2013-03-19,97.0,5499
2013-03-19,48.5,5499
2013-03-19,4.78,5912
2013-03-20,99.12,5300
2013-03-20,99.34,4900
2013-03-21,109.0,4722
2013-03-21,164.0,3780
2013-03-23,17.8,5541
2013-03-23,5.04,5411
2013-03-25,996.69,3260
2013-03-26,15.65,5814
2013-03-26,5.71,5942
2013-03-26,10.69,5815
2013-03-26,-109.0,4722
2013-03-26,129.45,4722
2013-03-26,-164.0,3780
2013-03-26,222.75,3780
2013-03-28,4.91,5411
2013-03-29,205.29,4814
2013-03-29,7.1,5912
2013-03-29,4.91,5912
2013-03-30,90.91,7230
2013-03-30,5.39,5411
2013-03-31,-83.0,5541
2013-03-31,83.0,5541
2013-03-31,34.22,5541
2013-03-31,5.03,5912
2013-04-01,72.65,5310
2013-04-01,8.97,5310
2013-04-02,-54.0,5499
2013-04-02,54.0,5499
2013-04-02,38.84,5499
2013-04-02,158.06,5300
2013-04-02,100.0,4829
2013-04-02,6.37,5411
2013-04-02,9.73,7542
2013-04-02,14.98,5815
2013-04-03,68.24,5300
2013-04-03,0.52,5912
2013-04-04,80.12,4814
2013-04-04,4.86,5912
2013-04-05,87.0,5541
2013-04-05,-87.0,5541
2013-04-05,50.98,5541
2013-04-05,60.49,5211
2013-04-05,17.74,5411
2013-04-05,6.34,5912
2013-04-05,3.56,5411
2013-04-06,158.64,5541
2013-04-06,5.5,5411
2013-04-07,155.4,5541
2013-04-07,4.73,5411
2013-04-08,75.78,7230
2013-04-09,11.43,5815
2013-04-10,4.8,5912
2013-04-12,120.0,4829
2013-04-12,4.04,5912
2013-04-13,87.23,4814
2013-04-13,10.22,5921
2013-04-13,10.22,4900
2013-04-14,115.67,5311
2013-04-14,80.91,4900
2013-04-14,4.66,5912
2013-04-16,66.15,4814
2013-04-16,274.59,4814
2013-04-16,1.88,5912
2013-04-16,10.91,5310
2013-04-17,132.86,5651
2013-04-17,154.68,5651
2013-04-17,49.59,7230
2013-04-17,5.79,5912
2013-04-18,5.24,5411
2013-04-19,54.91,4814
2013-04-21,15.06,5541
2013-04-22,19.22,5411
2013-04-22,204.0,3771
2013-04-23,7.49,5942
2013-04-24,-204.0,3771
2013-04-24,121.79,3771
2013-04-25,13.13,5912
2013-04-26,5.86,5942
2013-04-28,10.36,5499
2013-04-28,18.0,5812
2013-04-29,104.56,5300
2013-04-29,6.25,5912
2013-04-30,100.0,4829
2013-05-01,16.03,5541
2013-05-02,9.23,5815
2013-05-03,172.24,5300
2013-05-04,68.45,4814
2013-05-04,2.47,5912
2013-05-05,17.05,5812
2013-05-05,6.57,5411
2013-05-05,195.0,3504
2013-05-06,9.28,4900
2013-05-06,5.24,5942
2013-05-07,19.72,5814
2013-05-07,6.11,5942
2013-05-10,27.76,4121
2013-05-10,-195.0,3504
2013-05-10,238.46,3504
2013-05-12,1007.73,3256
2013-05-13,16.69,5812
2013-05-13,4.34,5912
2013-05-14,113.91,5311
2013-05-14,5.89,5411
2013-05-15,158.98,5912
2013-05-16,235.0,7011
2013-05-16,15.53,5541
2013-05-17,2.9,5912
2013-05-17,29.46,4121
2013-05-18,140.0,4829
2013-05-18,4.83,5411
2013-05-19,76.35,4814
2013-05-19,57.13,5814
2013-05-20,72.96,4814
2013-05-20,6.52,5912
2013-05-20,259.03,7011
2013-05-20,-235.0,7011
2013-05-21,5.27,5942
2013-05-21,10.37,5815
2013-05-21,67.83,5651
2013-05-23,11.77,5812
2013-05-23,5.18,5411
2013-05-24,7.85,5411
2013-05-24,0.82,5651
2013-05-24,64.27,5812
2013-05-25,243.37,4814
2013-05-25,66.34,7538
2013-05-25,555.58,3000
2013-05-27,8.33,5921
2013-05-27,100.0,4829
2013-05-28,275.99,6300
2013-05-28,5.5,5411
2013-05-30,99.41,5310
2013-05-30,80.0,4829
2013-05-30,17.38,5310
2013-05-31,40.43,5541
2013-05-31,-56.0,5541
2013-05-31,56.0,5541
2013-05-31,24.48,5812
2013-06-01,10.92,5921
2013-06-02,21.07,5812
2013-06-02,89.16,5411
2013-06-02,5.16,5411
2013-06-03,12.59,5499
2013-06-03,4.85,5912
2013-06-04,72.76,5310
2013-06-04,100.0,4829
2013-06-07,9.58,5921
2013-06-07,91.76,5970
2013-06-07,4.83,5411
2013-06-08,87.23,5311
2013-06-09,8.76,5541
2013-06-09,137.07,5311
2013-06-09,17.3,5411
2013-06-09,60.0,4829
2013-06-09,5.53,5912
2013-06-10,5.68,5411
2013-06-11,120.0,4829
2013-06-11,71.37,7230
2013-06-12,79.13,7230
2013-06-14,75.81,7230
2013-06-14,3.33,5912
2013-06-14,12.47,5912
2013-06-15,24.48,5541
2013-06-15,150.04,5912
2013-06-15,5.61,5411
2013-06-15,5.8,5912
2013-06-16,5.1,5411
2013-06-17,29.5,5912
2013-06-17,61.0,5499
2013-06-17,50.02,5499
2013-06-17,-61.0,5499
2013-06-17,4.89,5912
2013-06-18,106.83,4900
2013-06-18,100.81,5300
2013-06-18,6.46,5912
2013-06-18,63.07,5812
2013-06-19,149.09,5311
2013-06-19,154.23,5311
2013-06-19,13.12,4900
2013-06-20,16.4,5812
2013-06-20,261.69,4814
2013-06-20,5.7,5411
2013-06-20,4.82,5411
2013-06-21,75.78,5812
2013-06-22,422.0,3771
2013-06-22,87.0,5499
2013-06-22,-87.0,5499
2013-06-22,43.93,5499
2013-06-22,3.58,5411
2013-06-24,72.56,7538
2013-06-25,16.63,5812
2013-06-26,5.44,5411
2013-06-27,150.27,5300
2013-06-27,11.8,5812
2013-06-28,67.5,4814
2013-06-28,294.42,3771
2013-06-28,160.22,4722
2013-06-28,-422.0,3771
2013-06-28,88.47,7538
2013-06-28,6.31,5411
2013-06-29,28.17,5300
2013-06-29,182.89,5541
2013-06-29,5.0,5411
2013-06-29,5.81,5912
2013-06-30,7.94,5921
2013-06-30,108.18,5300
2013-06-30,81.92,7538
2013-06-30,6.09,5912
2013-07-01,180.02,5300
2013-07-01,8.07,5912
2013-07-02,108.26,5211
2013-07-02,5.66,5912
2013-07-02,3.52,5310
2013-07-03,100.02,5719
2013-07-03,100.0,4829
2013-07-04,86.0,5541
2013-07-04,-86.0,5541
2013-07-04,29.76,5541
2013-07-04,8.49,5921
2013-07-05,-80.0,5541
2013-07-05,29.37,5541
2013-07-05,80.0,5541
2013-07-05,120.0,4829
2013-07-05,6.28,5942
2013-07-07,182.93,5912
2013-07-08,4.92,5912
2013-07-09,6.01,5311
2013-07-09,30.53,4121
2013-07-12,5.51,5411
2013-07-13,170.59,5311
2013-07-13,120.0,4829
2013-07-13,100.0,4829
2013-07-13,2.69,5411
2013-07-14,110.38,5211
2013-07-14,107.89,7538
2013-07-15,168.23,5912
2013-07-15,116.0,5912
2013-07-15,17.33,5411
2013-07-15,204.11,4814
2013-07-15,68.2,7230
2013-07-15,9.43,5815
2013-07-15,65.35,5812
2013-07-16,100.0,4829
2013-07-16,6.49,5912
2013-07-17,89.29,5211
2013-07-17,65.85,7230
2013-07-18,75.28,7230
2013-07-19,6.93,5411
2013-07-20,14.55,5411
2013-07-21,3.9,5411
2013-07-22,109.99,5912
2013-07-22,143.63,5300
2013-07-22,3.75,5912
2013-07-23,7.37,5411
2013-07-23,0.71,5651
2013-07-23,41.76,7832
2013-07-24,94.29,4900
2013-07-24,16.21,5411
2013-07-24,29.52,7538
2013-07-24,6.34,5912
2013-07-24,50.04,5812
2013-07-25,-56.0,5541
2013-07-25,56.0,5541
2013-07-25,34.66,4814
2013-07-25,46.19,5541
2013-07-25,104.99,5211
2013-07-25,71.43,7538
2013-07-26,156.43,5541
2013-07-26,16.41,5812
2013-07-26,5.96,5310
2013-07-26,4.71,5912
2013-07-27,289.71,6300
2013-07-27,190.97,5912
2013-07-27,6.7,5912
2013-07-28,140.0,4829
2013-07-28,6.98,5912
2013-07-28,6.04,5411
2013-07-31,21.19,5812
2013-08-02,151.96,5300
2013-08-02,96.39,5261
2013-08-02,5.86,5942
2013-08-03,113.99,5311
2013-08-03,4.87,5411
2013-08-04,5.0,5942
2013-08-06,71.73,4814
2013-08-06,0.06,5912
2013-08-06,5.87,5411
2013-08-07,20.57,5411
2013-08-07,6.22,5411
2013-08-07,92.74,5310
2013-08-08,7.44,5942
2013-08-09,92.1,5411
2013-08-10,33.1,5411
2013-08-10,61.6,7230
2013-08-10,6.41,5411
2013-08-11,73.2,7538
2013-08-11,5.71,5942
2013-08-14,8.67,5499
2013-08-15,90.16,5211
2013-08-16,6.07,5912
2013-08-17,6.04,5912
2013-08-17,7.5,5300
2013-08-18,16.42,5814
2013-08-18,216.2,4814
2013-08-18,2.53,5411
2013-08-19,5.34,5411
2013-08-19,4.73,5912
2013-08-20,16.66,9402
2013-08-20,140.0,4829
2013-08-20,27.12,4121
2013-08-21,140.92,6300
2013-08-21,6.52,5411
2013-08-22,50.23,7538
2013-08-22,6.53,5912
2013-08-22,5.94,5942
2013-08-23,64.11,5541
2013-08-23,75.0,5541
2013-08-23,-75.0,5541
2013-08-23,7.02,5541
2013-08-23,4.84,5912
2013-08-24,92.75,5970
2013-08-24,104.61,5300
2013-08-25,41.7,5541
2013-08-25,-72.0,5541
2013-08-25,72.0,5541
2013-08-26,16.45,5411
2013-08-26,4.97,5912
2013-08-26,0.94,5912
2013-08-27,8.59,5541
2013-08-27,0.76,5310
2013-08-28,16.77,5812
2013-08-28,5.7,5912
2013-08-29,124.06,5311
2013-08-30,102.05,5661
2013-08-30,43.91,5541
2013-08-30,-77.0,5541
2013-08-30,77.0,5541
2013-08-30,137.27,5411
2013-08-30,6.79,5411
2013-08-31,95.85,5719
2013-08-31,166.25,4814
2013-08-31,264.64,4814
2013-08-31,3.03,5411
2013-09-01,28.57,5411
2013-09-01,4.56,5912
2013-09-01,16.04,5815
2013-09-01,5.84,5942
2013-09-02,173.48,5311
2013-09-03,12.42,5812
2013-09-03,120.0,4829
2013-09-04,190.67,5310
2013-09-04,70.86,7230
2013-09-06,35.0,5311
2013-09-06,60.43,7230
2013-09-07,60.0,4829
2013-09-07,6.18,5411
2013-09-07,5.23,5411
2013-09-07,23.56,4784
2013-09-08,135.68,5970
2013-09-08,100.0,4829
2013-09-08,2.59,5411
2013-09-09,10.9,5499
2013-09-09,2.28,5411
2013-09-10,13.47,4900
2013-09-11,20.17,5300
2013-09-11,7.59,5912
2013-09-12,277.42,6300
2013-09-12,-51.0,5499
2013-09-12,36.55,5499
2013-09-12,51.0,5499
2013-09-13,6.22,5912
2013-09-13,0.49,5300
2013-09-14,15.88,5812
2013-09-14,11.95,4900
2013-09-14,4.83,5942
2013-09-15,6.48,5411
2013-09-16,-80.0,5541
2013-09-16,43.17,5541
2013-09-16,80.0,5541
2013-09-16,19.11,5411
2013-09-16,5.42,5411
2013-09-17,62.03,7538
2013-09-18,100.0,4829
2013-09-18,39.59,5812
2013-09-19,28.8,5912
2013-09-19,24.74,5541
2013-09-19,88.0,5541
2013-09-19,-88.0,5541
2013-09-19,5.27,5912
2013-09-19,4.38,5411
2013-09-20,6.75,5411
2013-09-20,4.16,5912
2013-09-21,19.55,4214
2013-09-21,63.54,4814
2013-09-21,119.88,5912
2013-09-22,5.39,5411
2013-09-22,0.7,5411
2013-09-23,10.46,4900
2013-09-23,3.92,5912
2013-09-24,74.0,5541
2013-09-24,-74.0,5541
2013-09-24,51.7,5541
2013-09-24,293.0,3780
2013-09-24,17.67,5812
2013-09-24,80.76,5814
2013-09-25,56.0,5541
2013-09-25,66.74,5541
2013-09-25,-56.0,5541
2013-09-25,6.24,5912
2013-09-25,-293.0,3780
2013-09-25,246.43,3780
2013-09-26,118.77,5300
2013-09-28,4.91,5912
2013-09-29,23.19,4214
2013-09-29,6.16,5912
2013-09-29,10.8,5815
2013-09-30,94.77,5300
2013-09-30,2.72,5411
2013-10-01,135.11,4900
2013-10-01,5.98,5411
2013-10-03,224.14,4814
2013-10-04,196.8,5541
2013-10-04,69.93,7230
2013-10-05,3.46,5942
2013-10-06,10.38,5499
2013-10-06,222.44,4814
2013-10-06,3.9,5411
2013-10-07,148.62,5300
2013-10-08,84.62,5411
2013-10-08,19.61,5411
2013-10-08,140.0,4829
2013-10-08,32.35,7832
2013-10-09,86.54,5300
2013-10-09,80.49,7230
2013-10-10,4.05,5942
2013-10-10,6.66,5411
2013-10-11,6.3,5912
2013-10-11,9.4,5815
2013-10-11,8.97,5300
2013-10-12,98.06,5661
2013-10-12,156.6,5912
2013-10-12,3.72,5942
2013-10-13,32.47,5411
2013-10-13,54.5,5541
2013-10-13,-67.0,5541
2013-10-13,67.0,5541
2013-10-13,5.17,5411
2013-10-13,0.87,5311
2013-10-14,26.71,4214
2013-10-14,6.21,5411
2013-10-15,74.0,5541
2013-10-15,16.61,5541
2013-10-15,-74.0,5541
2013-10-15,270.76,4814
2013-10-16,9.21,5310
2013-10-17,5.98,5411
2013-10-18,4.93,5942
2013-10-19,6.45,5411
2013-10-20,11.65,5411
2013-10-20,120.0,4829
2013-10-21,15.32,5812
2013-10-23,152.76,5541
2013-10-23,159.24,5541
2013-10-24,91.95,5411
2013-10-25,10.78,4900
2013-10-25,2.94,5912
2013-10-25,59.73,5812
2013-10-27,48.72,5541
2013-10-27,-74.0,5541
2013-10-27,74.0,5541
2013-10-27,84.28,5912
2013-10-27,5.12,5912
2013-10-27,5.1,5912
2013-10-28,151.08,5912
2013-10-28,110.23,5311
2013-10-28,12.27,5912
2013-10-29,106.85,5300
2013-10-29,5.93,5411
2013-10-30,5.88,5912
2013-10-31,-70.0,5541
2013-10-31,40.9,5541
2013-10-31,70.0,5541
2013-10-31,120.0,4829
2013-10-31,5.33,5411
2013-10-31,3.11,5411
2013-11-01,95.83,5912
2013-11-01,3.26,5912
2013-11-01,5.13,5912
2013-11-02,5.29,5411
2013-11-02,15.29,5815
2013-11-03,55.05,7230
2013-11-04,6.06,5912
2013-11-05,5.86,5411
2013-11-06,125.98,5541
2013-11-06,120.0,4829
2013-11-07,5.8,5411
2013-11-08,6.84,5912
2013-11-08,0.79,5311
2013-11-09,4.87,5411
2013-11-10,5.17,5942
2013-11-11,8.25,5921
2013-11-11,160.92,5300
2013-11-11,240.79,4814
2013-11-13,74.87,5310
2013-11-13,5.13,5411
2013-11-13,34.33,7832
2013-11-13,9.42,5912
2013-11-15,161.08,5311
2013-11-15,12.41,5815
2013-11-15,5.78,5912
2013-11-16,6.52,5411
2013-11-17,12.21,5541
2013-11-17,98.09,5310
2013-11-17,17.6,5411
2013-11-17,80.8,7230
2013-11-17,6.35,5912
2013-11-18,51.93,5499
2013-11-18,-53.0,5499
2013-11-18,53.0,5499
2013-11-18,100.0,4829
2013-11-18,5.45,5912
2013-11-19,73.12,7230
2013-11-19,0.84,5651
2013-11-20,4.93,5411
2013-11-20,9.42,5815
2013-11-20,406.0,3640
2013-11-20,394.0,3393
2013-11-21,120.0,4829
2013-11-21,80.0,4829
2013-11-22,5.06,5942
2013-11-23,100.0,4829
2013-11-24,22.39,5411
2013-11-25,79.08,4814
2013-11-25,119.95,5411
2013-11-25,19.45,5541
2013-11-25,6.53,4900
2013-11-26,16.05,5812
2013-11-27,19.79,5814
2013-11-28,202.26,4722
2013-11-28,10.69,5541
2013-11-28,20.21,5812
2013-11-29,44.54,5499
2013-11-29,-83.0,5499
2013-11-29,83.0,5499
2013-11-29,15.43,5814
2013-11-29,-406.0,3640
2013-11-29,230.99,3640
2013-11-29,158.46,3393
2013-11-29,-394.0,3393
2013-11-30,5.18,5942
2013-12-01,120.0,4829
2013-12-02,5.74,5541
2013-12-03,50.03,5261
2013-12-03,140.0,4829
2013-12-04,80.0,4829
2013-12-05,5.12,5411
2013-12-06,91.42,7538
2013-12-07,5.04,5411
2013-12-07,4.82,5912
2013-12-07,5.16,5912
2013-12-08,312.27,6300
2013-12-08,22.15,5411
2013-12-08,61.63,5300
2013-12-09,426.0,3405
2013-12-09,100.0,4829
2013-12-09,394.0,3775
2013-12-10,18.01,5812
2013-12-11,57.34,5812
2013-12-12,20.78,5411
2013-12-12,120.0,4829
2013-12-13,100.0,4829
2013-12-13,10.13,5815
2013-12-14,41.67,7832
2013-12-14,29.36,7832
2013-12-14,76.13,5651
2013-12-15,15.62,5812
2013-12-15,16.65,5812
2013-12-15,100.0,4829
2013-12-15,36.52,7832
2013-12-16,944.87,3058
2013-12-17,12.33,5541
2013-12-17,11.81,4900
2013-12-18,27.95,4121
2013-12-19,283.82,3775
2013-12-19,-394.0,3775
2013-12-19,-426.0,3405
2013-12-19,217.32,3405
2013-12-19,4.0,5411
2013-12-20,102.34,5310
2013-12-20,195.69,5300
2013-12-20,4.94,5912
2013-12-20,5.44,5912
2013-12-21,147.1,5311
2013-12-21,3.11,5912
2013-12-21,42.37,5814
2013-12-22,5.32,5411
2013-12-23,14.89,5812
2013-12-23,5.68,5942
2013-12-24,53.76,7230
2013-12-25,80.0,4829
2013-12-25,4.71,5411
2013-12-26,22.39,5814
2013-12-26,4.66,5912
2013-12-27,72.64,5251
2013-12-27,4.84,5411
2013-12-28,77.41,7538
2013-12-28,6.69,5411
2013-12-29,5.77,5411
2013-12-29,12.98,7230
2013-12-30,88.98,5311
2013-12-30,10.76,4900
2013-12-30,3.99,5912
2013-12-30,11.92,5411
2014-01-01,189.29,5311
2014-01-01,19.57,5814
2014-01-01,67.5,5814
2014-01-02,28.91,5912
2014-01-02,86.82,5719
2014-01-02,20.27,5812
2014-01-03,0.92,5912
2014-01-04,158.14,5912
2014-01-04,193.34,5912
2014-01-04,3.74,5411
2014-01-04,5.3,5411
2014-01-06,19.37,5812
2014-01-06,5.02,5411
2014-01-07,5.82,5411
2014-01-08,5.04,5411
2014-01-09,4.85,5912
2014-01-10,2.67,5912
2014-01-11,68.0,5499
2014-01-11,43.3,5499
2014-01-11,-68.0,5499
2014-01-11,200.75,5912
2014-01-11,6.75,5912
2014-01-13,22.6,5912
2014-01-13,100.0,4829
2014-01-14,109.09,7538
2014-01-14,3.03,5411
2014-01-15,9.28,5499
2014-01-15,96.94,5300
2014-01-15,12.08,5311
2014-01-16,126.0,3387
2014-01-16,369.0,3509
2014-01-17,5.18,5942
2014-01-18,5.77,5912
2014-01-18,54.91,5812
2014-01-19,5.04,5411
2014-01-19,54.67,5812
2014-01-21,17.14,5541
2014-01-21,-369.0,3509
2014-01-21,266.29,3722
2014-01-21,237.5,3509
2014-01-21,5.1,5411
2014-01-21,194.27,3387
2014-01-21,-126.0,3387
2014-01-21,30.5,7832
2014-01-24,8.89,5541
2014-01-24,138.16,4814
2014-01-25,118.89,5411
2014-01-25,163.0,5912
2014-01-27,100.0,4829
2014-01-27,12.02,5815
2014-01-27,4.4,5211
2014-01-27,65.97,5814
2014-01-28,25.31,5251
2014-01-28,87.25,4900
2014-01-28,2.7,5912
2014-01-29,100.47,5942
2014-01-29,18.43,5541
2014-01-30,5.41,5912
2014-02-01,289.08,6300
2014-02-01,16.78,5812
2014-02-01,5.08,5912
2014-02-01,60.68,5814
2014-02-02,101.35,4900
2014-02-02,17.15,5814
2014-02-02,3.94,5912
2014-02-02,74.55,5655
2014-02-03,6.47,5541
2014-02-03,81.51,4814
2014-02-03,61.35,5411
2014-02-03,120.0,4829
2014-02-03,4.05,5912
2014-02-03,19.12,4784
2014-02-04,17.52,9402
2014-02-04,100.0,4829
2014-02-04,120.0,4829
2014-02-04,63.34,7230
2014-02-05,29.84,5411
2014-02-05,43.09,7832
2014-02-06,8.88,5541
2014-02-07,99.69,7538
2014-02-07,84.51,7538
2014-02-07,7.2,5411
2014-02-07,6.15,5411
2014-02-08,80.46,5211
2014-02-09,87.77,4814
2014-02-09,122.68,5912
2014-02-09,19.65,5311
2014-02-10,51.62,7538
2014-02-10,6.8,5411
2014-02-11,9.87,5814
2014-02-12,350.23,6300
2014-02-12,4.12,5912
2014-02-12,6.38,5411
2014-02-13,100.0,4829
2014-02-13,5.66,5411
2014-02-14,72.39,5311
2014-02-14,17.39,5814
2014-02-15,76.0,5541
2014-02-15,-76.0,5541
2014-02-15,54.16,5541
2014-02-15,9.12,5921
2014-02-15,144.85,5541
2014-02-15,53.75,5411
2014-02-15,58.21,7230
2014-02-16,42.52,5541
2014-02-16,332.48,6300
2014-02-16,-86.0,5541
2014-02-16,86.0,5541
2014-02-16,184.4,5311
2014-02-16,6.46,5942
2014-02-16,15.58,5311
2014-02-17,3.88,5814
2014-02-17,147.02,5311
2014-02-17,62.02,5815
2014-02-17,23.27,5732
2014-02-17,73.09,5311
2014-02-17,80.95,5251
2014-02-17,4.81,5912
2014-02-17,21.47,5411
2014-02-18,123.41,5719
2014-02-18,-52.0,5499
2014-02-18,52.0,5499
2014-02-18,54.98,4814
2014-02-18,50.17,5499
2014-02-18,9.0,5921
2014-02-18,6.69,5912
2014-02-19,28.35,5411
2014-02-19,180.33,5411
2014-02-19,17.68,5541
2014-02-20,147.75,5300
2014-02-20,12.16,4900
2014-02-20,6.54,5912
2014-02-22,67.67,4814
2014-02-22,5.07,5411
2014-02-22,3.66,5411
2014-02-23,23.73,4214
2014-02-24,21.42,5541
2014-02-24,14.59,5310
2014-02-25,100.73,5719
2014-02-25,315.74,5816
2014-02-25,54.44,5912
2014-02-26,100.0,4829
2014-02-27,312.99,6300
2014-02-27,131.88,4900
2014-02-27,49.71,7230
2014-02-28,20.17,5541
2014-02-28,183.68,5411
2014-03-02,4.7,5411
2014-03-02,0.79,5411
2014-03-03,61.0,5541
2014-03-03,-61.0,5541
2014-03-03,32.07,5541
2014-03-03,5.09,5912
2014-03-04,126.98,5912
2014-03-04,101.25,4900
2014-03-04,69.9,7230
2014-03-05,61.91,5812
2014-03-06,18.66,9402
2014-03-07,21.48,5812
2014-03-07,164.77,5912
2014-03-07,100.0,4829
2014-03-07,5.31,5912
2014-03-07,74.83,5812
2014-03-08,154.74,5411
2014-03-09,169.77,5541
2014-03-09,5.04,5411
2014-03-10,9.19,5921
2014-03-10,18.25,5812
2014-03-11,95.32,4900
2014-03-11,71.93,7538
2014-03-11,22.91,5310
2014-03-11,5.05,5912
2014-03-11,6.76,5942
2014-03-12,97.41,5310
2014-03-12,113.32,4900
2014-03-12,3.73,5942
2014-03-13,100.0,4829
2014-03-13,4.97,5411
2014-03-14,10.79,5812
2014-03-14,165.77,5912
2014-03-14,2.94,5912
2014-03-15,5.7,5912
2014-03-16,6.0,5541
2014-03-16,96.95,7538
2014-03-17,-53.0,5541
2014-03-17,53.0,5541
2014-03-17,37.72,5541
2014-03-17,84.63,7538
2014-03-18,120.0,4829
2014-03-18,3.27,5411
2014-03-18,79.94,5812
2014-03-20,60.0,4829
2014-03-21,174.7,5311
2014-03-22,8.5,5499
2014-03-22,5.9,5912
2014-03-23,5.64,5411
2014-03-24,29.18,5912
2014-03-24,33.4,5912
2014-03-27,169.71,5411
2014-03-27,67.12,5311
2014-03-28,88.0,3395
2014-03-28,6.77,5411
2014-03-29,4.8,5942
2014-03-29,5.24,5942
2014-03-30,416.07,6300
2014-03-31,119.38,5311
2014-03-31,193.0,5311
2014-03-31,14.63,5411
2014-03-31,7.37,5411
2014-04-01,166.06,5912
2014-04-01,5.61,5411
2014-04-01,6.36,5411
2014-04-02,10.78,5541
2014-04-02,3.29,5411
2014-04-03,100.0,4829
2014-04-03,2.8,5912
2014-04-04,9.7,5499
2014-04-04,5.28,5411
2014-04-05,120.0,4829
2014-04-06,11.69,5499
2014-04-06,2.96,5411
2014-04-06,5.26,5912
2014-04-08,19.69,4214
